"Activity" "Subject" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
"SITTING" 21 23.66261688 -1.4077144232 -9.245335361 -79.728897614 -77.298517459 -77.91282573 49.078001832 11.70366487378 15.1912015023 -84.37173808 -83.80590847 -83.49586695 6.317108885 0.5938234087 -0.424656551072 -79.868769735 -78.703573195 -80.854313134 -2.08281590404 -6.5307896023 7.243772721 -80.95624171 -79.086271535 -79.56438953 -8.678443106 -2.711507469 -4.8944044329 -80.56683796 -81.242909809 -81.39298186 -78.362281313 -78.846794101 -78.362281313 -78.846794101 -79.733403054 -79.287129632 -78.98867452 -78.73126227 -81.2516034 -81.14617961 -79.741259197 -77.6775501274 -79.246866811 -79.75179879 -77.538533102 -77.75383166 -3.2694643928 11.1111261313 14.9941939733 -79.941299447 -78.846735777 -80.45618976848 -80.26120576 -78.997820875 -81.13062985 15.6648793551 1.98034232076 4.56055784848 -80.047173759 -79.796701837 -79.62221099 -81.25798833 -78.8082068926 -80.05934218 1.2620488861 -8.96932112271 8.45702936893 -78.8316517133 -79.78971433 19.859943651 -79.1120969744 -79.470956485 26.9377128198 -79.55481751 -79.29571961 2.446553419 -81.24426881 -81.26624186 16.0910457924
"SITTING" 22 17.26936455 -1.0679649807 -6.742818216 -58.09407454 -56.28298343 -57.13029174 42.25435113 8.3485958745 7.8857471336339 -61.45587144 -61.13028102 -60.59339698 4.554818242 0.6205272743 0.160147888963 -58.226969589 -57.098838488 -59.16290254 -1.4897434013 -4.886205433 5.5877690574 -58.82278535 -58.76767318 -58.3297484 -6.196950672 -2.4707865319 -3.435076074 -58.80534052 -59.79654054 -58.8087310229 -57.20871112 -57.30389259 -57.20871112 -57.30389259 -58.156384937 -57.740649868 -57.86854682 -58.29983361 -59.42020495 -59.52229869 -58.317994941 -56.697910389 -58.05565216 -58.01337638 -56.3858720588 -56.98355203 -2.4846318433 7.550484175 8.1824906886 -58.366100142 -57.530120495 -59.04047903 -58.42615294 -56.970842082 -59.20414345 12.051607598 -1.3765525178 0.791444798 -58.33072283 -58.97672384 -58.10131526447 -59.01214733 -58.68090036 -58.74680408 -1.2040667503 -9.911402038 4.4251093634 -57.277965291 -58.008190985 14.59783491791 -57.816025929 -57.63016278 22.430107649 -58.62818567 -58.73384145 -1.2656269735 -59.63668398 -59.55116504 14.34553086
"SITTING" 23 18.94880556 -1.0755322314 -7.324302872 -64.44678068 -62.471301209 -63.325307647 46.9913038 3.3544970424 7.5210883157 -67.59751297 -67.04833725 -66.66188808 5.167641898 0.5424500957 0.68650306169 -64.24786239 -63.6125038001 -65.00458059 -2.7499115125 -5.0755462779 5.37978051239 -64.3178763 -64.5724908 -63.65559351 -6.268081838 -3.001947056 -3.5702633806 -64.68498361 -65.86840454 -65.04591053 -63.21828827 -63.98044319 -63.21828827 -63.98044319 -64.184793654 -64.04778007 -63.124162322 -63.66443243 -65.50035062 -65.59387954 -64.20983834 -62.768767215 -63.86752796 -64.56248287 -62.625634179 -63.36133224 3.40067134247 6.7857357849 11.352244904 -64.41177553 -63.7579851285 -64.74890814 -64.41417586 -63.763689081 -65.18076643 13.7800003613 -1.13599657539 4.9446356039 -63.94597413 -64.74518172 -63.369779985 -64.47481404 -64.5131152 -64.15601006 -1.89206023933 -10.2624752662 4.1643874276 -63.80898159 -64.676253 17.5288937078 -63.9120587 -64.190232526 22.18978419616 -64.28896074 -64.0106769 -3.0264186357 -65.64509704 -65.68367929 12.9466392787
"SITTING" 24 18.95814134 -1.1810805225 -7.510314677 -63.693806924 -60.906954488 -61.198703623 49.561372251 5.004047325306 6.56744378057 -67.52862187 -67.0326477 -66.59191168 5.0462583556 0.1287412983 -0.21957406752 -63.82147945 -63.32166304 -64.58313217 -0.3919267138 -5.4923448614 4.273800088 -63.90958361 -63.2089968 -62.72178302 -7.078896202 -2.8383420581 -3.479083521 -64.72776925 -65.48324968 -64.85871848 -62.156880441 -62.329071053 -62.156880441 -62.329071053 -63.729721274 -63.58874618 -62.09730454 -62.336028224 -65.22392752 -65.39730021 -63.935917686 -61.7949957941 -62.604575624 -63.621672203 -60.8756723451 -60.980501276 2.9121077625 7.915971713 12.3771279751 -63.94023192 -63.48885497 -64.126877282 -64.07617595 -63.46522148 -64.95189037 15.42100363 -3.2637290356 4.4949976489 -63.51963513 -63.97061733 -63.071282059 -64.07861157 -62.87248902 -63.1327817 2.68222648094 -7.6147861846 4.2041498649 -62.572105086 -63.037641071 16.3834896059 -63.39443299 -63.79382921 22.7318029886 -63.5461784515 -62.566674828 0.35833145616 -65.35597546 -65.61826077 16.334571039
"SITTING" 25 18.13085335 -1.06482627693 -6.949049823 -62.05171837 -58.860708806 -61.17836385 43.15783915 5.7997014469 6.3905433159 -64.63858694 -64.04242155 -63.80096223 5.471976199 -0.14715516874 0.08915253012 -62.072230124 -60.29574228 -62.82962487 -1.7332869441 -4.9196495579 5.862676891 -61.54361523 -61.48081543 -61.48031952 -6.0454216554 -2.196139514 -3.717838618 -61.98978576 -63.05823389 -62.291344945 -60.77204301 -61.225556969 -60.77204301 -61.225556969 -61.710932176 -61.56312048 -60.67198228 -61.06172251 -62.62731849 -62.90901422 -62.117465781 -59.286667862 -61.87691351 -62.03844105 -59.002734466 -61.05452359 -1.6775698927 7.1317559349 13.3703124063 -62.211610111 -60.56176607 -62.64204086 -62.191244119 -60.32486504 -62.92323671 12.8532691255 -1.408256508 4.8718361762 -61.148477325 -62.064928592 -61.516370413 -61.68953951 -61.18974151 -61.79220781 -1.7878518217 -12.22938781299 4.0822990036 -61.13650124 -61.82971943 15.1599612584 -61.49994292 -61.60174041 23.415148497 -61.553867909 -61.406477522 -2.0106034638 -62.87697218 -63.08482533 18.5471816763
"SITTING" 26 21.77186637 -1.3392625459 -8.376685545 -73.10764789 -68.501425127 -70.56178916 49.915452157 7.6309589516 15.2379320957 -77.46432787 -77.00225528 -76.35668392 5.440272024 0.8194545914 0.948344278662 -72.96198591 -70.873468508 -73.82603548 -1.6366570568 -5.71258035122 6.322087011 -73.08787803 -71.61141046 -71.10604476 -7.440387456 -2.776716771 -5.017053975 -72.9991602 -74.43904084 -73.54108455 -70.88621845 -71.906158585 -70.88621845 -71.906158585 -72.4397017 -72.3124011 -70.7716054 -70.92839355 -73.89509135 -74.16069032 -72.94121065 -69.625464973 -71.69898667 -73.19692679 -68.538162558 -70.520257578 -2.4784422978 7.460587668 13.0012411092 -73.16562226 -71.2180832 -73.31772973 -73.20279134 -70.994994747 -74.22870152 12.6375876392 -3.8427911167 3.7762596638 -72.14865009 -72.45112334 -71.52423534 -73.40130992 -71.22228631 -71.66826219 -2.0623522126 -13.743715926 0.7992189977 -72.036661632 -72.74167836 17.4214286412 -72.24889805 -72.3798494859 25.814411214 -71.91018756 -71.5048762 -2.623041188 -74.24966857 -74.30525605 16.85693458721
"SITTING" 27 19.55073177 -1.2109580669 -7.629430956 -66.917097561 -64.760402291 -66.16387227 41.21765731 7.3769943045 12.429819462 -69.37758366 -68.95721812 -68.62411458 5.914562886 0.60936817047 -0.250144340823 -66.97262678 -66.365252066 -67.85318198 -0.91853343757 -6.628572888 6.476865607 -66.69713459 -66.744631038 -66.107958273 -6.581258672 -2.6862361677 -3.8902558087 -67.201450349 -68.24661122 -67.65094737 -65.889167635 -66.31445991 -65.889167635 -66.31445991 -66.930603324 -67.044555544 -65.281056568 -65.382804713 -67.91525328 -68.03815257 -66.848797262 -65.119922756 -66.86304592 -66.955632896 -64.862819038 -66.055680279 -0.0139560657000001 6.5922648163 11.9628941092 -67.185883545 -66.38198294 -67.63313453 -67.03096174 -66.6170815 -67.97728504 14.9416094147 -2.506656556 6.3190585303 -66.14568599 -67.20787949 -66.2822637499 -66.88142159 -66.529072619 -66.41272724 -0.062092923 -8.469800056 2.0561996255 -66.5407886 -66.71707017 13.8731399458 -67.009558336 -67.03088528 23.342753791 -66.42593259 -65.51936887 1.2707766538 -68.04937447 -68.14384028 15.4607069138
"SITTING" 28 20.12150254 -1.2724839999 -7.728345481 -68.34688143 -66.45828951 -66.84275535 45.736635828 6.5511567065 8.04076247261 -71.52798122 -70.88999451 -70.14827279 5.380185423 1.381744168897 -0.71362436156 -68.14091423 -67.48122317 -69.24878144 -1.5737747067 -5.637441803 6.03637563 -68.7761324 -67.95814238 -67.54769648 -7.0621654783 -2.661544017 -3.1734236894 -69.24920718 -69.543771845 -69.02000912 -67.23195524 -66.85290241 -67.23195524 -66.85290241 -68.167302901 -67.907351168 -67.224808289 -67.37295263 -69.393641089 -69.426713994 -68.41511748 -66.7703083 -67.74313931 -68.33103551 -66.60670603 -66.72639764 -0.4898414318 5.1468684662 7.5456098887 -68.38451729 -67.72994749 -68.88084472 -68.22794576 -67.521085 -69.518619138 12.47097772584 -3.23765268318 2.5675826938 -68.17508525 -68.36608754 -67.333834349 -68.98974429 -67.76143869 -68.02927751 -4.7930305333 -15.1024126627 -0.4297532849 -66.97202335 -67.531361817 11.72844099598 -67.850875166 -67.92891444 24.080234928 -67.8496845 -67.89168985 -1.9987504773189 -69.34358852 -69.71685668 14.00691613386
"SITTING" 29 16.77805112 -1.097837646 -6.574237006 -53.935358409 -51.2089952873 -53.548398917 33.775331651 9.583341479 12.47555153577 -59.50326877 -59.08561549 -58.60787035 4.569281902 1.2320758227 -0.512986469661 -54.236823168 -52.9181656304 -55.9414956 -2.5494307553 -3.8992817311 5.38878003 -54.84849583 -54.283935617 -54.98461149 -5.677258457 -1.717654393 -3.3060043918 -55.66081022 -56.27906708 -55.3494175774 -52.738355378 -53.065629281 -52.738355378 -53.065629281 -54.207813899 -53.759783905 -53.255757172 -53.7675115752 -55.9749573 -56.253817798 -54.62726132 -52.091972781 -54.490834086 -53.718682052 -51.314653147 -53.60002672 -1.68518491388 7.712582894 8.66378571 -54.699895745 -53.461196495 -55.4980376768 -54.272718792 -52.801575887 -56.30247988 7.965715224 -4.8397959364 4.65879189218 -54.170052471 -54.89166255 -54.243790281 -55.111277957 -54.07427066 -55.72575182 -3.933675141 -8.902748322 2.6698863406 -53.029159143 -54.1576723719 13.5515740524 -53.702158874 -53.828103132 18.6343486818 -54.557554235 -54.357597615 -2.4313850175 -56.338825186 -56.398503877 12.045100972
"SITTING" 30 17.34806419 -0.9031414691 -6.5065989827 -57.8506692152 -55.57658321 -57.13487331 47.332910675 2.179640093 9.5903854036 -61.58167213 -61.04192071 -60.46999107 4.577909153 0.844178216408 -0.848763070955 -57.846699533 -57.18115475 -59.10161126 -1.69347753272 -5.056106282 4.8429589924 -58.06458407 -58.12101825 -57.04165271 -5.760405427 -2.7429665431 -3.703113547 -58.38204636 -59.56854892 -58.46953439 -56.665024173 -57.20547055 -56.665024173 -57.20547055 -57.9174189425 -57.63695197 -56.906600967 -57.17101777 -59.11088795 -59.32931127 -57.951011832 -55.986390645 -57.85953839 -57.8305233041 -55.736209524 -57.11120908 -0.7696011353 5.0287991074 7.5985724021 -58.090095231 -57.44540589 -58.81572657 -57.9695883251 -57.231806279 -59.30006981 9.686382451 -5.36037132325 0.8373385729 -57.366111004 -58.37624935 -56.826050829 -58.30339734 -58.01791068 -57.57217885 -7.072252668 -13.1387790113 1.255347975 -57.246453125 -57.9087587 9.3648192139 -57.558479396 -57.74922126 18.5565719321 -57.94293457 -57.52070703 -7.58453275 -59.43055524 -59.3808272 10.0068043327
"STANDING" 1 14.84117574 -0.8857710604 -5.791058595 -46.73906922 -44.36956885 -46.347278143 32.83332292 7.45746766 8.81700646 -52.61198986 -52.21174999 -51.80448504 2.4233717687 1.09396722754 -0.412329774883 -46.835468471 -45.99842275 -48.715975515 -2.262027589 -3.209381719 5.177197185 -47.35480425 -47.438003532 -46.97750845 -5.39590573 -2.2654249209 -3.714869903 -47.974578833 -49.338808299 -48.689643874 -45.487562513 -46.464776318 -45.487562513 -46.464776318 -46.84999621 -46.66719197 -45.6095219906 -46.651505823 -48.840195015 -49.296237128 -47.00025709 -45.05450776 -47.390216374 -46.678364749 -44.572488614 -46.3043063184 -2.098129955 3.5831457078 6.7097401139 -47.29368254 -46.5260096336 -48.556105558 -46.917058416 -45.90188292 -48.807648548 9.1428736389 -2.6590201174 0.7629021642 -46.5678137259 -48.0715423 -47.002547173 -47.647912122 -47.15137238 -47.57342813 -4.6674245868 -10.1295843941 0.4057285765 -46.4081756594 -47.51755805 8.9430956715 -46.5333713 -46.864582824 17.861248037 -47.660380876 -47.119157227 -3.0475025816 -49.374461901 -49.45736175 12.5111235862
"STANDING" 2 15.1295823 -0.8624026164 -6.079645416 -52.04397875 -50.154058214 -50.05516577 39.90726823 -1.55976301 4.8076589551 -53.57521402 -53.05227998 -52.62704844 3.477808522 0.75640462192 0.47945398533 -51.93230446 -51.2732443 -52.12539006 -2.2653548382 -3.639343632 4.6157976125 -51.05368972 -51.48235699 -50.915199631 -5.118502884 -2.324507232 -3.1949896938 -52.15655147 -52.61771228 -52.3511239 -50.878773352 -50.70641537 -50.878773352 -50.70641537 -51.86691531 -51.49059767 -50.576029961 -49.928763539 -52.57537787 -52.39484819 -51.83576811 -50.476512563 -50.788775771 -52.13969607 -50.1991644904 -49.95133038 1.082848749 5.4996507077 6.435627135 -51.96374053 -51.38385551 -51.85716763 -52.08643818 -51.34449396 -52.32423664 9.886798542 -1.8680969483 2.741728206 -50.89687523 -51.69928012 -50.99345237 -51.14501833 -51.38086699 -51.18187301 -3.9595146073 -10.710399566 0.9615507241 -50.91629063 -51.08021357 8.2293531321 -51.46367148 -51.47938531 16.053058884 -50.88409911 -50.047908325 -4.830689959 -52.43440274 -52.44229308 9.080721713
"STANDING" 3 17.09972411 -0.908640235148 -6.533677676 -54.219175907 -50.4118872883 -52.74011325 32.98764332 7.3434236682 8.106699602 -60.40201373 -59.65165552 -59.21293436 4.061638343 0.79064643794 0.8253637981 -54.371875899 -52.446454378 -56.073366952 -1.9653697548 -3.5043263852 4.86953995775 -55.71399782 -54.68291669 -53.78165091 -5.55166601 -3.3892770302 -2.4523163777 -55.90194437 -56.658540815 -55.490237062 -52.425558332 -52.756033957 -52.425558332 -52.756033957 -54.137276897 -53.544119026 -53.0847104359 -54.065973037 -56.344157577 -56.436701907 -54.577502936 -50.789796391 -54.106343744 -54.118048982 -50.869293229 -52.66166379 -3.61549151054 6.61594895633 8.0877270351 -54.67934097 -52.7292869587 -55.676558735 -54.6517307423 -52.760296519 -56.390028044 7.1229641803 -5.1114155167 1.3099760701 -54.553604043 -55.04811575 -53.236803503 -56.09992417 -54.53696687 -54.656123553 0.413624501 -9.9892665873 2.3301707186 -52.807744997 -54.016987114 10.726250541 -53.380275022 -53.759264009 17.102710467 -54.78937811 -54.834102974 -2.9863821734 -56.543333345 -56.60970639 12.3794207426
"STANDING" 4 15.70934175 -0.80652884523 -5.999999956 -48.76526857 -46.04840348 -48.046233348 33.817232893 2.3128272111 9.020576875 -55.44313959 -54.9038951 -53.94742504 3.594928133 0.8048119676 -0.5373828507 -48.296411267 -46.838127507 -50.86226563 -1.2830858939 -4.2294669809 4.374936112 -49.60244923 -49.199437302 -48.79394453 -5.930707654 -2.642820574 -3.3071743165 -49.34019985 -51.90396038 -50.20005266 -47.110932652 -48.496967129 -47.110932652 -48.496967129 -48.375164798 -47.852322445 -47.527423262 -48.78172905 -50.93897987 -51.30001704 -48.9288111006 -46.162860801 -49.17450343 -48.724331235 -46.60546306 -48.045441984 -3.7540724639 1.6523134061 4.673303147 -48.713327202 -47.396389836 -50.43189319 -48.546807092 -46.875788965 -51.23671105 6.8478749769 -4.58471186077 -1.9439877092 -48.396341387 -49.956695008 -48.448597583 -50.01909317 -48.835483313 -49.58373692 -4.645410508 -8.747125632 0.209788427 -48.041511384 -49.926478785 5.9201216291 -47.912463374 -47.781686987 12.7729085627 -49.60821429 -49.48774009 -4.095128844 -51.48514889 -51.39290339 5.7876688605
"STANDING" 5 15.72048813 -0.8912674323 -6.527822129 -52.37701854 -49.757840768 -49.584951693 34.98414384 2.8093007693 4.7899041565 -55.62105897 -55.06076814 -53.99385238 4.262522722 0.71246096481 -0.07897384417 -52.53838184 -51.49443905 -53.22681938 -1.8170494514 -3.798679959 4.815157927 -52.59136013 -51.034391708 -51.276274567 -5.6289268754 -2.0813907 -2.7428558524 -53.15400567 -53.22705361 -53.09160961 -50.56789111 -51.13603867 -50.56789111 -51.13603867 -52.25907208 -52.44519093 -50.598143363 -51.09933169 -53.22483461 -53.32099325 -52.60583639 -50.44684469 -51.38668792 -52.31115577 -49.786044295 -49.206044878 -1.419153831 4.94139251912 7.44664419062 -52.82640974 -51.8404871 -52.97339864 -52.56893722 -51.436407095 -53.41328984 8.587855932 -3.6987430345 -0.0739030125 -52.152922 -51.8561223 -51.385263698 -52.75520586 -50.67369946 -51.678392184 -3.24570859265 -10.714391382 -1.5178051471 -51.49561707 -51.69619233 12.2467717906 -52.36490222 -52.52446926 16.1090204386 -51.85990676 -51.48292238 -2.7481315875 -53.37743389 -53.45765353 14.1434773234
"STANDING" 6 16.0132984 -1.1512219049 -6.588916832 -49.218973679 -46.410024804 -48.894853149 36.62399712 2.6086252203 5.6194154801 -56.45705574 -55.70455968 -54.94553423 5.062155696 0.2746610158 -0.26786499875 -49.56861052 -48.734283499 -52.19217483 -1.388999657 -4.5219182222 5.17660501 -50.05212973 -50.75337679 -49.05563216 -5.728567985 -1.977974043 -3.6665229701 -50.51512412 -53.17528129 -52.21204596 -47.5744349614 -48.815408795 -47.5744349614 -48.815408795 -49.713764235 -49.6257334375 -48.338455764 -49.9858521 -52.2833288 -52.5984518 -49.875113704 -47.028413652 -50.31055117 -48.997681929 -46.76347862855 -48.77668432 -3.334569055 4.530361374 5.665372332 -50.08998205 -48.903047919 -51.86963068 -49.706319128 -49.135054859 -52.44410222 8.750839219 -5.0660967529 -0.9843742725 -48.68223939 -51.305071351 -49.6317705917 -50.52066571 -50.50096127 -49.6231825 -3.6152871532 -10.5604568047 -3.4533644426 -48.997267526 -49.99939537 7.52021787164 -49.588498905 -49.7605700463 15.7745986361 -50.90657577 -50.58854165 -2.6012584391 -52.75157676 -52.74807152 11.80310876485
"STANDING" 7 14.90304205 -0.8752658461 -5.66814567 -45.891933946 -42.722943023 -43.679208738 30.577832749 7.655533472916 7.1556166612 -52.31376771 -51.74248283 -51.17427909 3.798807733 1.8361172113 0.63651076867 -46.40211268 -45.2625335094 -47.337490814 -1.2198193956 -4.435508793 4.480007376 -47.57910434 -46.15135286 -44.43171532 -5.1725845187 -1.49735227785 -2.124909444 -47.80794418 -48.15135522 -47.86621622 -44.026219381 -44.57876997 -44.026219381 -44.57876997 -46.066504261 -45.647296073 -44.5694369646 -45.53260882 -48.07005273 -48.10649554 -46.129308182 -43.5009957593 -45.043864848 -45.831658042 -42.951764656 -43.657571614 -2.8930461249 4.307850327 4.1776006122 -46.75441518 -45.629194519 -46.8473347 -46.62604327 -45.400381866 -47.7508415678 6.160174838 -3.4903045539 1.4930477049 -46.97051088 -46.37723866 -44.803570278 -47.82945535 -46.11242886 -45.132273519 -5.6810328323 -9.01481711 -2.1449216847 -44.57260059 -45.862512595 5.6216214514 -45.4432615435 -45.933854304 14.910747545 -46.51966943 -46.2159219 -4.5932355324 -48.02724516 -48.56304764 8.878963544
"STANDING" 8 15.19708589 -0.83365477688 -5.8021763265 -46.709015011 -45.4873310172 -47.226143865 37.19422457 1.4449591226 7.5231357604 -53.43534591 -53.0169004 -52.38197674 4.330261859 0.07922948956 0.319957147031 -47.191718828 -47.244923589 -49.67584888 -0.7653575309 -4.701513225 4.471344046 -49.08474199 -48.65738205 -48.47155502 -5.015226564 -2.3710576713 -3.43825684355 -49.33293256 -50.38884299 -49.95933029 -45.770166734 -46.5655921149 -45.770166734 -46.5655921149 -47.571227924 -47.399805192 -47.3464149457 -48.33173531 -49.99701293 -50.37763229 -47.05295148303 -46.07017449 -47.861891411 -46.595914862 -45.7037586527 -47.414720924 -5.2903562727 3.5274181911 4.805873419 -47.598816318 -47.617314118 -49.22565475 -47.387610142 -47.313166631 -50.05908872 6.642339862 -4.3070130283 -1.3282860313 -48.015415461 -48.851457632 -48.20445981 -49.44473856 -48.615243424 -49.07280688 -2.8281447255 -10.107065578 -1.9134400661 -46.3405728762 -47.83153654 7.2159944554 -47.173457965 -47.693479434 16.4570765824 -48.82387376 -49.00447592 -1.6220758481 -50.33833222 -50.68784165 11.9990052667
"STANDING" 9 12.67381839 -0.69794637875 -5.039939596 -39.971659717 -37.864533187 -38.428288798 26.372438299 2.862429806 4.1507540956 -44.48816154 -44.23890833 -43.62781874 3.185919354 0.87326246813 -0.357631194 -39.92547785 -39.423092844 -41.00892932 -2.3792320777 -2.9940401784 4.005249843 -39.87366141 -39.964926331 -39.47172844 -4.948773758 -1.419156934 -2.432405115 -41.57062079 -41.27698451 -41.00368108 -38.793890357 -39.105967657 -38.793890357 -39.105967657 -40.01276174 -39.48527104 -38.387139617 -38.882806298 -41.36980848 -41.33328097 -39.99779012 -38.2520246391 -39.44292731 -39.969180315 -38.09299412 -38.399694256 -4.0865473055 3.1713572412 5.0265547399 -40.04538231 -39.58320817 -40.67476065 -40.26847951 -39.646860088 -41.28242995 5.540272649 -2.3915708205 0.883496883 -39.80794685 -40.09159318 -39.48229416 -39.9721694 -39.965367381 -39.98743743 -5.7330620374 -8.3068581444 -0.1931643219 -38.918788069 -40.110116 6.627673871246 -39.563305096 -39.38400587 13.729465191 -39.982237142 -39.28712138 -3.180498996 -41.41817129 -41.46782661 9.44159848968
"STANDING" 10 12.40020657 -0.64408886236 -4.860983351 -36.0134529491 -33.896268033 -35.865117303 29.5433903 -0.53983320429 3.3299645727 -43.54181614 -43.1864007 -42.64491 3.1772058589 0.346656901545 -0.3764011904 -35.868264446 -35.890915854 -38.6174429 -1.2287706937 -3.490903245 3.148813539 -37.670831535 -37.434881589 -37.49030674 -4.210950113 -1.716688548 -1.598031681 -38.29101974 -38.983805795 -39.20083202 -34.835801649 -35.32451248 -34.835801649 -35.32451248 -36.472326932 -35.407300644 -35.9211297202 -36.2356982895 -38.968679039 -38.535599959 -35.926167863 -34.527524272 -36.79182676 -36.090635377 -34.201166958 -36.00933905 -3.8278797013 1.449618321 4.710827646 -36.360079827 -36.285820773 -38.12958873 -36.110856858 -36.0164646534 -39.053109592 3.1265943239 -6.469662348 -3.261349132 -36.4195554856 -37.570432776 -37.35585986 -38.099779818 -37.423041611 -38.14448438 -2.32211803212 -7.5467743682 -1.8382301983 -34.759534215 -37.01272472 7.6304670833 -35.3749493649 -35.4442577648 9.9893680383 -36.8588509704 -37.21382311 -2.93989263629 -38.78364619 -38.5956380989 4.9199790087
"STANDING" 11 13.25720495 -0.8164760053 -5.1278226821 -38.877823042 -34.804799177 -36.390723189 31.846554564 1.473708205 4.6582471388 -46.3893246 -45.73871267 -45.49689003 3.655714623 0.8241036005 -1.433957546312 -39.0751452 -37.84201315 -41.45833909 -2.5345912952 -3.477971038 4.8374806843 -40.30318192 -38.3158019978 -37.86913634 -4.1941633665 -2.8489568 -3.458185011 -40.756057002 -41.88129776 -40.99194666 -36.548232905 -37.882145417 -36.548232905 -37.882145417 -39.00540008 -38.86901963 -37.006298145 -38.38943912 -41.42839815 -41.85660529 -38.869477161 -35.810944054 -38.52217215 -38.896847254 -35.070479438 -36.10663496 -4.506891133 -1.6384075967 0.72883829 -39.46860867 -38.366984351 -41.02277411 -39.38257118 -37.89579182 -41.83280876 3.2433780424 -8.94330643 -3.670177421 -39.25982754 -39.1153056 -37.9991007 -40.67179578 -37.961960078 -38.68917655 -4.9965513257 -12.23933956 -5.1159256484 -37.985045808 -39.22948433 1.65464259055 -38.65086711 -39.199119397 11.019581459 -39.458065818 -39.23986737 -5.55117718604 -41.85347953 -42.25679345 2.83973961606
